IDProduto,CodProd,Preco,PrecoProm,DataPromInicio,DataPromFim
5695340,6013266-1/1,"99,9","75,9",03/01/2017 00:00,01/01/2049 00:00
5695341,6013266-1/27,"99,9","75,9",03/01/2017 00:00,01/01/2049 00:00
5695342,6013266-1/28,"99,9","75,9",03/01/2017 00:00,01/01/2049 00:00
5695343,6013266-1/29,"99,9","75,9",03/01/2017 00:00,01/01/2049 00:00
5695344,6013266-1/30,"99,9","75,9",03/01/2017 00:00,01/01/2049 00:00
5695345,6013266-2/2,"99,9","75,9",03/01/2017 00:00,01/01/2049 00:00
5695346,6013266-25/1,"114,9","87,3",03/01/2017 00:00,01/01/2049 00:00
5695347,6013266-25/2,"114,9","87,3",03/01/2017 00:00,01/01/2049 00:00
5695348,6013266-26/30,"114,9","87,3",03/01/2017 00:00,01/01/2049 00:00
5695303,6013266,"99,9","75,9",03/01/2017 00:00,01/01/2049 00:00
5695304,6013267,"129,9",99,03/01/2017 00:00,01/01/2049 00:00
5695349,6013267-1/1,"129,9",99,03/01/2017 00:00,01/01/2049 00:00
5695350,6013267-1/27,"129,9",99,03/01/2017 00:00,01/01/2049 00:00
5695351,6013267-1/28,"129,9",99,03/01/2017 00:00,01/01/2049 00:00
5695352,6013267-1/29,"129,9",99,03/01/2017 00:00,01/01/2049 00:00
5695353,6013267-1/30,"129,9",99,03/01/2017 00:00,01/01/2049 00:00
5695354,6013267-2/2,"129,9",99,03/01/2017 00:00,01/01/2049 00:00
5695355,6013267-25/1,"149,9","113,9",03/01/2017 00:00,01/01/2049 00:00
5695356,6013267-25/2,"149,9","113,9",03/01/2017 00:00,01/01/2049 00:00
5695357,6013267-26/30,"149,9","113,9",03/01/2017 00:00,01/01/2049 00:00
5695358,6013268-1/1,"141,9",109,03/01/2017 00:00,01/01/2049 00:00
5695359,6013268-1/27,"141,9",109,03/01/2017 00:00,01/01/2049 00:00
5695360,6013268-1/28,"141,9",109,03/01/2017 00:00,01/01/2049 00:00
5695361,6013268-1/29,"141,9",109,03/01/2017 00:00,01/01/2049 00:00
5695362,6013268-1/30,"141,9",109,03/01/2017 00:00,01/01/2049 00:00
5695363,6013268-2/2,"141,9",109,03/01/2017 00:00,01/01/2049 00:00
5695364,6013268-25/1,"163,9","125,4",03/01/2017 00:00,01/01/2049 00:00
5695365,6013268-25/2,"163,9","125,4",03/01/2017 00:00,01/01/2049 00:00
5695366,6013268-26/30,"163,9","125,4",03/01/2017 00:00,01/01/2049 00:00
5695305,6013268,"141,9",109,03/01/2017 00:00,01/01/2049 00:00
5695306,6013269,"199,9","149,9",03/01/2017 00:00,01/01/2049 00:00
5695367,6013269-1/1,"199,9","149,9",03/01/2017 00:00,01/01/2049 00:00
5695368,6013269-1/27,"199,9","149,9",03/01/2017 00:00,01/01/2049 00:00
5695369,6013269-1/28,"199,9","149,9",03/01/2017 00:00,01/01/2049 00:00
5695370,6013269-1/29,"199,9","149,9",03/01/2017 00:00,01/01/2049 00:00
5695371,6013269-1/30,"199,9","149,9",03/01/2017 00:00,01/01/2049 00:00
5695372,6013269-2/2,"199,9","149,9",03/01/2017 00:00,01/01/2049 00:00
5695373,6013269-25/1,"224,9","172,4",03/01/2017 00:00,01/01/2049 00:00
5695374,6013269-25/2,"224,9","172,4",03/01/2017 00:00,01/01/2049 00:00
5695375,6013269-26/30,"224,9","172,4",03/01/2017 00:00,01/01/2049 00:00
5695376,6013270-1/1,"182,9","139,9",03/01/2017 00:00,01/01/2049 00:00
5695377,6013270-1/27,"182,9","139,9",03/01/2017 00:00,01/01/2049 00:00
5695378,6013270-1/28,"182,9","139,9",03/01/2017 00:00,01/01/2049 00:00
5695379,6013270-1/29,"182,9","139,9",03/01/2017 00:00,01/01/2049 00:00
5695380,6013270-1/30,"182,9","139,9",03/01/2017 00:00,01/01/2049 00:00
5695381,6013270-2/2,"182,9","139,9",03/01/2017 00:00,01/01/2049 00:00
5695382,6013270-25/1,"209,9","160,9",03/01/2017 00:00,01/01/2049 00:00
5695383,6013270-25/2,"209,9","160,9",03/01/2017 00:00,01/01/2049 00:00
5695384,6013270-26/30,"209,9","160,9",03/01/2017 00:00,01/01/2049 00:00
5695307,6013270,"182,9","139,9",03/01/2017 00:00,01/01/2049 00:00
5695308,6013271,"271,9",209,03/01/2017 00:00,01/01/2049 00:00
5695385,6013271-1/1,"271,9",209,03/01/2017 00:00,01/01/2049 00:00
5695386,6013271-1/27,"271,9",209,03/01/2017 00:00,01/01/2049 00:00
5695387,6013271-1/28,"271,9",209,03/01/2017 00:00,01/01/2049 00:00
5695388,6013271-1/29,"271,9",209,03/01/2017 00:00,01/01/2049 00:00
5695389,6013271-1/30,"271,9",209,03/01/2017 00:00,01/01/2049 00:00
5695390,6013271-2/2,"271,9",209,03/01/2017 00:00,01/01/2049 00:00
5695391,6013271-25/1,"312,9","240,4",03/01/2017 00:00,01/01/2049 00:00
5695392,6013271-25/2,"312,9","240,4",03/01/2017 00:00,01/01/2049 00:00
5695393,6013271-26/30,"312,9","240,4",03/01/2017 00:00,01/01/2049 00:00
5695394,6013272-1/1,"299,9",229,03/01/2017 00:00,01/01/2049 00:00
5695395,6013272-1/27,"299,9",229,03/01/2017 00:00,01/01/2049 00:00
5695396,6013272-1/28,"299,9",229,03/01/2017 00:00,01/01/2049 00:00
5695397,6013272-1/29,"299,9",229,03/01/2017 00:00,01/01/2049 00:00
5695398,6013272-1/30,"299,9",229,03/01/2017 00:00,01/01/2049 00:00
5695399,6013272-2/2,"349,9","263,4",03/01/2017 00:00,01/01/2049 00:00
5695400,6013272-25/1,"349,9","263,4",03/01/2017 00:00,01/01/2049 00:00
5695401,6013272-25/2,"349,9","263,4",03/01/2017 00:00,01/01/2049 00:00
5695402,6013272-26/30,"349,9","263,4",03/01/2017 00:00,01/01/2049 00:00
5695309,6013272,"299,9",229,03/01/2017 00:00,01/01/2049 00:00
2964285,COMBO4294,"233,45",203,27/04/2017 00:00,01/01/2049 00:00
4024314,COMBO4294-1,"233,45",203,27/04/2017 00:00,01/01/2049 00:00
4024315,COMBO4294-10,"233,45",203,27/04/2017 00:00,01/01/2049 00:00
5695290,604298,"149,9",119,03/01/2017 00:00,01/01/2049 00:00
5695319,604298-1/10,"149,9",119,03/01/2017 00:00,01/01/2049 00:00
4024308,4286-1,"138,6",97,25/03/2015 00:00,01/01/2049 00:00
4024309,4286-10,"138,6",97,25/03/2015 00:00,01/01/2049 00:00
2251534,4286,"138,6",97,25/03/2015 00:00,01/01/2049 00:00
2251536,4285,"264,5",230,27/04/2017 00:00,01/01/2049 00:00
4024310,4285-1,"264,5",230,27/04/2017 00:00,01/01/2049 00:00
4024311,4285-10,"264,5",230,27/04/2017 00:00,01/01/2049 00:00
4024316,4294-1,128,112,27/04/2017 00:00,01/01/2049 00:00
4024317,4294-10,128,112,27/04/2017 00:00,01/01/2049 00:00
2251539,4294,128,112,27/04/2017 00:00,01/01/2049 00:00
4024312,4282-1,"107,06",91,24/03/2016 12:00,01/01/2049 00:00
4024313,4282-10,"107,06",91,24/03/2016 12:00,01/01/2049 00:00
2251538,4282,"107,06",91,24/03/2016 12:00,01/01/2049 00:00
4024320,1336-1,"75,6","58,45",08/03/2015 00:00,01/01/2049 00:00
4024321,1336-8,"75,6","58,45",08/03/2015 00:00,01/01/2049 00:00
2251733,1336,"75,6","58,45",08/03/2015 00:00,01/01/2049 00:00
5475021,1336-26,"100,05",87,03/01/2017 00:00,01/01/2049 00:00
5457915,1336-2,"86,94","75,6",03/01/2017 00:00,01/01/2049 00:00
5475023,1339-26,"103,385","89,9",03/01/2017 00:00,01/01/2049 00:00
2251734,1339,"78,1","54,87",08/03/2015 00:00,01/01/2049 00:00
4024322,1339-1,"78,1","54,87",08/03/2015 00:00,01/01/2049 00:00
4024323,1339-8,"78,1","54,87",08/03/2015 00:00,01/01/2049 00:00
4903402,13163,"115,115","100,1",03/01/2017 00:00,01/01/2049 00:00
4903405,13163-1/1,"115,115","100,1",03/01/2017 00:00,01/01/2049 00:00
4903406,13163-1/4,"115,115","100,1",03/01/2017 00:00,01/01/2049 00:00
4903407,13163-1/5,"115,115","100,1",03/01/2017 00:00,01/01/2049 00:00
4903412,13163-1/6,"115,115","100,1",03/01/2017 00:00,01/01/2049 00:00
4903414,13163-1/9,"115,115","100,1",03/01/2017 00:00,01/01/2049 00:00
4903415,13163-2/2,"115,115","100,1",03/01/2017 00:00,01/01/2049 00:00
5188131,13163-1/2,"115,115","100,1",03/01/2017 00:00,01/01/2049 00:00
5188132,13163-1/7,"115,115","100,1",03/01/2017 00:00,01/01/2049 00:00
5277248,601374,"25,6","12,8",21/05/2016 00:00,01/01/2049 00:00
5277249,601374-1/2,"25,6","12,8",21/05/2016 00:00,01/01/2049 00:00
5475016,1328-26,"67,045","58,3",03/01/2017 00:00,01/01/2049 00:00
4024324,1328-1,"50,7","38,8",08/03/2015 00:00,01/01/2049 00:00
4024325,1328-8,"50,7","38,8",08/03/2015 00:00,01/01/2049 00:00
2251545,1328,"50,7","38,8",08/03/2015 00:00,01/01/2049 00:00
4903498,13164,102,75,24/03/2016 00:00,01/01/2049 00:00
4903499,13164-1/1,102,75,24/03/2016 00:00,01/01/2049 00:00
4903501,13164-1/4,102,75,24/03/2016 00:00,01/01/2049 00:00
4903502,13164-1/5,102,75,24/03/2016 00:00,01/01/2049 00:00
4903504,13164-1/6,102,75,24/03/2016 00:00,01/01/2049 00:00
4903505,13164-1/9,102,75,24/03/2016 00:00,01/01/2049 00:00
4903507,13164-2/2,102,75,24/03/2016 00:00,01/01/2049 00:00
5188133,13164-1/7,102,75,24/03/2016 00:00,01/01/2049 00:00
5188134,13164-1/2,102,75,24/03/2016 00:00,01/01/2049 00:00
5648262,P13164-8/1,75,"22,5",03/01/2017 00:00,01/01/2049 00:00
5648263,P13164-8/2,75,"22,5",03/01/2017 00:00,01/01/2049 00:00
5475025,1394-26/7,"60,26","52,4",03/01/2017 00:00,01/01/2049 00:00
5475026,1394-26/1,"60,26","52,4",03/01/2017 00:00,01/01/2049 00:00
5475027,1394-26/2,"60,26","52,4",03/01/2017 00:00,01/01/2049 00:00
5475028,1394-26/4,"60,26","52,4",03/01/2017 00:00,01/01/2049 00:00
5475029,1394-26/4,"60,26","52,4",03/01/2017 00:00,01/01/2049 00:00
3758833,1394,"52,325","45,5",03/01/2017 00:00,01/01/2049 00:00
4508852,1394-8/6,"45,5","34,33",08/03/2015 00:00,01/01/2049 00:00
4508918,1394-1/6,"45,5","34,33",08/03/2015 00:00,01/01/2049 00:00
4024326,1394-1/1,"45,5","34,33",08/03/2015 00:00,01/01/2049 00:00
4024327,1394-1/2,"45,5","34,33",08/03/2015 00:00,01/01/2049 00:00
4024328,1394-1/4,"45,5","34,33",08/03/2015 00:00,01/01/2049 00:00
4024329,1394-1/7,"45,5","34,33",08/03/2015 00:00,01/01/2049 00:00
4024330,1394-8/1,"45,5","34,33",08/03/2015 00:00,01/01/2049 00:00
4024331,P1394-8/2,"45,5","13,65",03/01/2017 00:00,01/01/2049 00:00
4024332,1394-8/4,"45,5","34,33",08/03/2015 00:00,01/01/2049 00:00
4024333,P1394-8/7,"45,5","13,65",03/01/2017 00:00,01/01/2049 00:00
5600010,6013223,71,"56,4",03/01/2017 00:00,01/01/2049 00:00
5616087,6013223-1,"56,35",49,03/01/2017 00:00,01/01/2049 00:00
5616088,6013223-2,"56,35",49,03/01/2017 00:00,01/01/2049 00:00
5616089,6013223-26,71,"56,4",03/01/2017 00:00,01/01/2049 00:00
5600013,6013226,"83,95",73,03/01/2017 00:00,01/01/2049 00:00
5616113,6013226-1,"83,95",73,03/01/2017 00:00,01/01/2049 00:00
5616114,6013226-2,"83,95",73,03/01/2017 00:00,01/01/2049 00:00
5616115,6013226-26,"96,6",84,03/01/2017 00:00,01/01/2049 00:00
5600012,6013225,"58,9",42,03/01/2017 00:00,01/01/2049 00:00
5616090,6013225-1,"58,9",42,03/01/2017 00:00,01/01/2049 00:00
5616091,6013225-2,"48,3",42,03/01/2017 00:00,01/01/2049 00:00
5616092,6013225-26,"55,545","48,3",03/01/2017 00:00,01/01/2049 00:00
5600009,6013222,"74,75",65,03/01/2017 00:00,01/01/2049 00:00
5616085,6013222-1,79,65,03/01/2017 00:00,01/01/2049 00:00
5616086,6013222-26,"86,02","74,8",03/01/2017 00:00,01/01/2049 00:00
5600011,6013224,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616093,6013224-1/1,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616094,6013224-1/2,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616095,6013224-1/27,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616096,6013224-1/28,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616097,6013224-1/29,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616098,6013224-1/30,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616099,6013224-2/1,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616100,6013224-2/2,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616101,6013224-2/27,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616102,6013224-2/28,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616103,6013224-2/29,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616104,6013224-2/30,"57,385","49,9",03/01/2017 00:00,01/01/2049 00:00
5616105,6013224-25/1,"66,01","57,4",03/01/2017 00:00,01/01/2049 00:00
5616106,6013224-25/2,"66,01","57,4",03/01/2017 00:00,01/01/2049 00:00
5616107,6013224-26/1,"66,01","57,4",03/01/2017 00:00,01/01/2049 00:00
5616108,6013224-26/2,"66,01","57,4",03/01/2017 00:00,01/01/2049 00:00
5616109,6013224-26/27,"66,01","57,4",03/01/2017 00:00,01/01/2049 00:00
5616110,6013224-26/28,"66,01","57,4",03/01/2017 00:00,01/01/2049 00:00
5616111,6013224-26/29,"66,01","57,4",03/01/2017 00:00,01/01/2049 00:00
5616112,6013224-26/30,"66,01","57,4",03/01/2017 00:00,01/01/2049 00:00
5600008,6013221,"64,8",57,03/01/2017 00:00,01/01/2049 00:00
5616065,6013221-1/1,"64,8",57,03/01/2017 00:00,01/01/2049 00:00
5616066,6013221-1/2,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616067,6013221-1/27,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616068,6013221-1/28,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616069,6013221-1/29,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616070,6013221-1/30,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616071,6013221-2/1,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616072,6013221-2/2,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616073,6013221-2/27,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616074,6013221-2/28,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616075,6013221-2/29,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616076,6013221-2/30,"65,55",57,03/01/2017 00:00,01/01/2049 00:00
5616077,6013221-25/1,"75,44","65,6",03/01/2017 00:00,01/01/2049 00:00
5616078,6013221-25/2,"75,44","65,6",03/01/2017 00:00,01/01/2049 00:00
5616079,6013221-26/1,"78,9","65,6",03/01/2017 00:00,01/01/2049 00:00
5616080,6013221-26/2,"78,9","65,6",03/01/2017 00:00,01/01/2049 00:00
5616081,6013221-26/27,"78,9","65,6",03/01/2017 00:00,01/01/2049 00:00
5616082,6013221-26/28,"78,9","65,6",03/01/2017 00:00,01/01/2049 00:00
5616083,6013221-26/29,"78,9","65,6",03/01/2017 00:00,01/01/2049 00:00
5616084,6013221-26/30,"78,9","65,6",03/01/2017 00:00,01/01/2049 00:00
5600018,6013231,"69,9",53,03/01/2017 00:00,01/01/2049 00:00
5616131,6013231-1/1,"69,9",53,03/01/2017 00:00,01/01/2049 00:00
5616132,6013231-1/2,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616133,6013231-1/27,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616134,6013231-1/28,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616135,6013231-1/29,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616136,6013231-1/30,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616137,6013231-2/1,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616138,6013231-2/2,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616139,6013231-2/27,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616140,6013231-2/28,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616141,6013231-2/29,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616142,6013231-2/30,"60,95",53,03/01/2017 00:00,01/01/2049 00:00
5616143,6013231-25/1,"70,15",61,03/01/2017 00:00,01/01/2049 00:00
5616144,6013231-25/2,"70,15",61,03/01/2017 00:00,01/01/2049 00:00
5616145,6013231-26/1,"76,9",61,03/01/2017 00:00,01/01/2049 00:00
5616146,6013231-26/2,"70,15",61,03/01/2017 00:00,01/01/2049 00:00
5616147,6013231-26/27,"70,15",61,03/01/2017 00:00,01/01/2049 00:00
5616148,6013231-26/28,"70,15",61,03/01/2017 00:00,01/01/2049 00:00
5616149,6013231-26/29,"70,15",61,03/01/2017 00:00,01/01/2049 00:00
5616150,6013231-26/30,"70,15",61,03/01/2017 00:00,01/01/2049 00:00
5600014,6013227,"98,7",84,03/01/2017 00:00,01/01/2049 00:00
5616116,6013227-1,"98,7",84,03/01/2017 00:00,01/01/2049 00:00
5616117,6013227-2,"96,6",84,03/01/2017 00:00,01/01/2049 00:00
5616118,6013227-26,"111,09","96,6",03/01/2017 00:00,01/01/2049 00:00
5474349,1327-26,"70,2","63,3",24/03/2016 12:00,01/01/2049 00:00
3758825,1327,"61,9",55,24/03/2016 12:00,01/01/2049 00:00
4024336,1327-1,"61,9",55,24/03/2016 12:00,01/01/2049 00:00
5600039,6013251,"105,4",90,03/01/2017 00:00,01/01/2049 00:00
5616280,6013251-1/1,"105,4",90,03/01/2017 00:00,01/01/2049 00:00
5616281,6013251-1/2,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616282,6013251-1/27,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616283,6013251-1/28,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616284,6013251-1/29,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616285,6013251-1/30,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616286,6013251-2/1,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616287,6013251-2/2,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616288,6013251-2/27,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616289,6013251-2/28,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616290,6013251-2/29,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616291,6013251-2/30,"103,5",90,03/01/2017 00:00,01/01/2049 00:00
5616292,6013251-25/1,"119,025","103,5",03/01/2017 00:00,01/01/2049 00:00
5616293,6013251-25/2,"119,025","103,5",03/01/2017 00:00,01/01/2049 00:00
5616294,6013251-26/1,"117,9","103,5",03/01/2017 00:00,01/01/2049 00:00
5616295,6013251-26/2,"119,025","103,5",03/01/2017 00:00,01/01/2049 00:00
5616296,6013251-26/27,"119,025","103,5",03/01/2017 00:00,01/01/2049 00:00
5616297,6013251-26/28,"119,025","103,5",03/01/2017 00:00,01/01/2049 00:00
5616298,6013251-26/29,"119,025","103,5",03/01/2017 00:00,01/01/2049 00:00
5616299,6013251-26/30,"119,025","103,5",03/01/2017 00:00,01/01/2049 00:00
4024338,1302-1/1,"41,6","30,88",08/03/2015 00:00,01/01/2049 00:00
4024339,1302-1/2,"41,6","30,88",08/03/2015 00:00,01/01/2049 00:00
4024340,1302-1/4,"41,6","30,88",08/03/2015 00:00,01/01/2049 00:00
4024341,1302-1/7,"41,6","30,88",08/03/2015 00:00,01/01/2049 00:00
4024342,1302-8/1,"41,6","30,88",08/03/2015 00:00,01/01/2049 00:00
4024343,P1302-8/2,"41,6","12,48",03/01/2017 00:00,01/01/2049 00:00
4024344,1302-8/4,"41,6","30,88",08/03/2015 00:00,01/01/2049 00:00
4024345,1302-8/7,"41,6","30,88",08/03/2015 00:00,01/01/2049 00:00
3758822,1302,"41,6","30,88",08/03/2015 00:00,01/01/2049 00:00
5475015,1302-26/7,"55,085","47,9",03/01/2017 00:00,01/01/2049 00:00
4508572,1375-1/6,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
4508751,1375-8-6,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
2251552,1375,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
4024352,1375-1/1,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
4024353,1375-1/2,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
4024354,1375-1/4,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
4024355,1375-1/7,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
4024356,1375-8/1,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
4024357,1375-8/2,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
4024358,1375-8/4,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
4024359,1375-8/7,"64,86","56,40",08/03/2015 00:00,01/01/2049 00:00
5277245,6013161,"29,6","14,8",21/05/2016 00:00,01/01/2049 00:00
5277246,6013161-1,"29,6","14,8",21/05/2016 00:00,01/01/2049 00:00
5277250,601389,"52,6","26,3",21/05/2016 00:00,01/01/2049 00:00
5277251,601389-6,"52,6","26,3",21/05/2016 00:00,01/01/2049 00:00
4903386,13166,"101,89","88,6",03/01/2017 00:00,01/01/2049 00:00
4903387,13166-1/1,"101,89","88,6",03/01/2017 00:00,01/01/2049 00:00
4903391,13166-1/4,"101,89","88,6",03/01/2017 00:00,01/01/2049 00:00
4903392,13166-1/5,"101,89","88,6",03/01/2017 00:00,01/01/2049 00:00
4903393,13166-1/6,"101,89","88,6",03/01/2017 00:00,01/01/2049 00:00
4903396,13166-1/9,"101,89","88,6",03/01/2017 00:00,01/01/2049 00:00
4903399,13166-2/2,"101,89","88,6",03/01/2017 00:00,01/01/2049 00:00
5188137,13166-1/2,"101,89","88,6",03/01/2017 00:00,01/01/2049 00:00
5188138,13166-1/7,"101,89","88,6",03/01/2017 00:00,01/01/2049 00:00
5188143,6013171-7,"47,8","12,9",01/01/2017 00:00,01/01/2049 00:00
4903511,6013171,"54,97","47,8",30/05/2017 00:00,01/01/2049 00:00
4903513,6013171-1,"54,97","47,8",03/01/2017 00:00,01/01/2049 00:00
4903517,6013171-4,"54,97","47,8",03/01/2017 00:00,01/01/2049 00:00
4903518,6013171-5,"54,97","47,8",03/01/2017 00:00,01/01/2049 00:00
4903519,6013171-6,"54,97","47,8",03/01/2017 00:00,01/01/2049 00:00
4903520,6013171-9,"54,97","47,8",03/01/2017 00:00,01/01/2049 00:00
4903522,6013171-2,"54,97","47,8",03/01/2017 00:00,01/01/2049 00:00
2251551,1329,"55,7","41,51",08/03/2015 00:00,01/01/2049 00:00
4024346,1329-1/1,"55,7","41,51",08/03/2015 00:00,01/01/2049 00:00
4024347,1329-1/2,"55,7","41,51",08/03/2015 00:00,01/01/2049 00:00
4024348,1329-1/7,"55,7","41,51",08/03/2015 00:00,01/01/2049 00:00
4024349,1329-8/1,"55,7","41,51",08/03/2015 00:00,01/01/2049 00:00
4024350,1329-8/2,"55,7","41,51",08/03/2015 00:00,01/01/2049 00:00
4024351,1329-8/7,"55,7","41,51",08/03/2015 00:00,01/01/2049 00:00
5475018,1329-26/1,"73,715","64,1",03/01/2017 00:00,01/01/2049 00:00
5475019,1329-26/7,"73,715","64,1",03/01/2017 00:00,01/01/2049 00:00
5641627,P13143,37,"11,1",03/01/2017 00:00,01/01/2049 00:00
5641727,P13143-8/1,37,"11,1",03/01/2017 00:00,01/01/2049 00:00
5641728,P13143-8/2,37,"11,1",03/01/2017 00:00,01/01/2049 00:00
5475020,1334-26,"55,43","48,2",03/01/2017 00:00,01/01/2049 00:00
2251732,1334,"48,185","41,90",08/03/2015 00:00,01/01/2049 00:00
4024360,1334-1,"48,185","41,90",08/03/2015 00:00,01/01/2049 00:00
4024361,1334-8,"48,185","41,90",08/03/2015 00:00,01/01/2049 00:00
4903371,13165,"69,575","60,5",03/01/2017 00:00,01/01/2049 00:00
4903374,13165-1/1,"69,575","60,5",03/01/2017 00:00,01/01/2049 00:00
4903376,13165-1/6,"69,575","60,5",03/01/2017 00:00,01/01/2049 00:00
4903378,13165-1/4,"69,575","60,5",03/01/2017 00:00,01/01/2049 00:00
4903379,13165-1/5,"69,575","60,5",03/01/2017 00:00,01/01/2049 00:00
4903381,13165-1/9,"69,575","60,5",03/01/2017 00:00,01/01/2049 00:00
4903384,13165-2/2,"69,575","60,5",03/01/2017 00:00,01/01/2049 00:00
5188135,13165-1/7,"69,575","60,5",03/01/2017 00:00,01/01/2049 00:00
5188136,13165-1/2,"69,575","60,5",03/01/2017 00:00,01/01/2049 00:00
5492355,6013211-26,"139,84","114,43",28/10/2016 00:00,01/01/2049 00:00
5488385,6013211,"121,6","99,5",26/10/2016 00:00,01/01/2049 00:00
5488408,6013211-1,"121,6","99,5",26/10/2016 00:00,01/01/2049 00:00
5488573,6013213,"69,3","58,9",26/10/2016 00:00,01/01/2049 00:00
5488582,6013213-1,"69,3","58,9",26/10/2016 00:00,01/01/2049 00:00
5492352,6013210-26,"86,83","75,79",28/10/2016 00:00,01/01/2049 00:00
5488377,6013210,"75,5","65,9",26/10/2016 00:00,01/01/2049 00:00
5488380,6013210-1,"75,5","65,9",26/10/2016 00:00,01/01/2049 00:00
5247408,13178,"119,8",69,11/04/2016 00:00,01/01/2049 00:00
5247412,13178-1,"119,8",69,11/04/2016 00:00,01/01/2049 00:00
5247414,13178-2,"119,8",69,11/04/2016 00:00,01/01/2049 00:00
5247416,13178-29,"119,8",69,11/04/2016 00:00,01/01/2049 00:00
5247419,13178-28,"119,8",69,11/04/2016 00:00,01/01/2049 00:00
5247422,13178-27,"119,8",69,11/04/2016 00:00,01/01/2049 00:00
5247425,13178-30,"119,8",69,11/04/2016 00:00,01/01/2049 00:00
5277223,601397,"3,8","2,99",21/10/2016 00:00,01/01/2049 00:00
5277224,601397-8,"3,8","2,99",21/10/2016 00:00,01/01/2049 00:00
5277270,6012223,"159,85",139,27/04/2017 00:00,01/01/2049 00:00
5277271,6012223-2/18,320,139,21/05/2016 00:00,01/01/2049 00:00
5277272,6012223-2/19,320,139,21/05/2016 00:00,01/01/2049 00:00
5277273,6012223-2/20,320,139,21/05/2016 00:00,01/01/2049 00:00
5277274,6012223-2/21,320,139,21/05/2016 00:00,01/01/2049 00:00
5277275,6012223-2/22,320,139,21/05/2016 00:00,01/01/2049 00:00
5277277,6012223-2/23,320,139,21/05/2016 00:00,01/01/2049 00:00
5277279,6012223-2/24,320,139,21/05/2016 00:00,01/01/2049 00:00
5277280,6012223-8/18,320,170,21/05/2016 00:00,01/01/2049 00:00
5277282,6012223-8/19,320,170,21/05/2016 00:00,01/01/2049 00:00
5277284,6012223-8/20,320,170,21/05/2016 00:00,01/01/2049 00:00
