Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Kit de Prateleiras",5695299,"6012283","KIT 3 Prateleiras Linha EspaÃ§o",13.27,"KIT 3 Prateleiras Linha EspaÃ§o","","",False,1000,5,False,0,0,527.9,458.9,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5695300,"6012284","KIT 4 Prateleiras Linha EspaÃ§o",14.13,"KIT 4 Prateleiras Linha EspaÃ§o","","",False,1000,5,False,0,0,540.9,470.4,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5695301,"6012285","KIT 5 Prateleiras Linha EspaÃ§o",14.8,"KIT 5 Prateleiras Linha EspaÃ§o","","",False,1000,5,False,0,0,540.9,470.4,0,0,03/01/2017,01/01/2049,True,True,"","","","","","","","","","7250",0,,0,"",,0,0,,"","",0,0,"",True,False,0,0,0,"","A","","","","",""
"A","Kit de Prateleiras",5600090,"6012274","Kit Lyra ( G )",3.74,"Kit Lyra ( G )","Lindo kit de prateleiras para você decorar e organizar qualquer ambiente da sua casa ou escritório. 
Base produzidas em aço reforçado, com capacidade para suportar diversos objetos. 
Madeira MDF de 15mm com diversas cores para você escolher qual mais combina com o seu estilo.
","",False,1000,5,True,0,0,200.1,174,0,0,03/01/2017,01/01/2049,True,False,"6012274.jpg","6012274.jpg","6012274.jpg","134281","","","","","","7250",0,,767,"",,0,0,,"","kits de prateleiras,prateleiras de madeira,prateleiras modernas,prateiras de aço,prateleiras para decoração, prateleiras para organização, prateleiras inovadoras, prateleiras decorativas.",0,0,"",True,False,116,20,25,"","A","Kit Lyra ( G )","kit-lyra-g","","Lindo kit de prateleiras para você decorar e organizar qualquer ambiente da sua casa ou do seu escritório.",""
"A","Kit de Prateleiras",5600085,"6012269","Kit Lyra ( P )",2.5,"Kit Lyra ( P )","Decore e organize qualquer ambiente com essa linda prateleira Kit Lyra. Com design inovador perfeito para quem está sempre ligado as tendências de decoração.","",False,1000,5,True,0,0,131.1,114,0,0,03/01/2017,01/01/2049,True,False,"6012269.jpg","6012269.jpg","6012269.jpg","134281","","","","","","7250",0,,767,"",,0,0,,"","kit,prateleiras,prateleiras de madeira,conceito,decoração, organização,requinte,prateleiras decorativas, prateleiras para organização,",0,0,"",True,False,78,20,25,"","A","","kit-lyra-p","","Decore e organize qualquer ambiente com essa linda prateleira Kit Lyra. Com design inovador para quem está ligado as novidades de decoração.",""
"A","Kit de Prateleiras",5600086,"6012270","Kit Prateleira Atria ( G )",3.5,"Kit Prateleira Atria ( G )","","",False,1000,5,True,0,0,182.51,158.7,0,0,03/01/2017,01/01/2049,True,False,"6012270a.jpg","6012270a.jpg","","134281","","","","","","7250",0,,767,"",,0,0,,"","",0,0,"",True,False,116,13,25,"","A","Kit Prateleira Atria (G)","kit-prateleira-atria-g","","",""
"A","Kit de Prateleiras",5600081,"6012265","Kit Prateleira Atria ( P )",2.3,"Kit Atria ( P )","","",False,1000,5,False,0,0,108.1,94,0,0,03/01/2017,01/01/2049,True,False,"6012265a.jpg","6012265a.jpg","","134281","","","","","","7250",0,,767,"",,0,0,,"","",0,0,"",True,False,78,13,25,"","A","","kit-atria-p","","",""
"A","Kit de Prateleiras",5600089,"6012273","Kit Prateleira Columba ( G )",3.82,"Kit Prateleira Columba ( G )","","",False,1000,5,True,0,0,184,160,0,0,03/01/2017,01/01/2049,True,False,"6012268a.jpg","6012268a.jpg","","134281","","","","","","7250",0,,767,"",,0,0,,"","",0,0,"",True,False,116,29,25,"","A","Kit Prateleira Columba ( G )","kit-prateleira-columba-g","","",""
"A","Kit de Prateleiras",5600084,"6012268","Kit Prateleira Columba ( P )",2.6,"Kit Prateleira Columba ( P )","Você adora organizar os objetos aí na sua casa, e também não quer abrir mão de dar um UP na decoração? Então o Kit de Prateleira Columba Pequeno é perfeito para você!
Além de deixar os objetos que você mais utiliza sempre a mão, ela deixa qualquer ambiente decorado e lindo.
Design moderno e inovador, trazendo para sua casa tudo o que é tendencia em decoração.
","",False,1000,5,True,0,0,121.9,106,0,0,03/01/2017,01/01/2049,True,False,"6012268.jpg","6012268.jpg","6012268.jpg","134281","","","","","","7250",0,,767,"",,0,0,,"","Kit de prateleira, prateleira para decoração, prateleira para organizar objetos, prateleira moderna, prateleira para escritório, prateleira de madeira, prateleira de parede.",0,0,"",True,False,78,29,25,"","A","Kit Prateleira Columba ( P )","kit-prateleira-columba-p","","Você adora organizar os objetos aí na sua casa, e também dar um UP na decoração? O Kit de Prateleira Columba Pequeno é perfeito para você.",""
"A","Kit de Prateleiras",5600079,"6012263","Kit Prateleira com Ganchos Ômega",1.45,"Kit Prateleira com Ganchos Ômega","","",False,1000,5,True,0,0,80.5,70,0,0,03/01/2017,01/01/2049,True,False,"6012263a.jpg","6012263a.jpg","","134281","","","","","","7250",0,,767,"",,0,0,,"","",0,0,"",True,False,60,21,20,"","A","Kit Prateleira com Ganchos Ômega","kit-prateleira-com-ganchos-omega","","",""
"A","Kit de Prateleiras",5600087,"6012271","Kit Prateleira Vega ( G )",4,"Kit  Vega ( G )","Prateleiras kit Vega é perfeito para você que adora inovar na decoração da sua casa. Modelo conceitual que vai deixar qualquer ambiente lindo e decorado","",False,1000,5,True,0,0,213.9,186,0,0,03/01/2017,01/01/2049,True,False,"6012271.jpg","6012271.jpg","","134281","","","","","","7250",0,,767,"",,0,0,,"","kit,prateleiras,decoração,conceito,madeira,desing,inovação,organização,ambientes,linha,espaço,vega
",0,0,"",True,False,116,22,25,"","A","Kit Prateleira Vega ( G )","kit-prateleira-vega-g","","Prateleiras kit Vega é perfeito para você que adora inovar na decoração da sua casa. Modelo conceitual que vai deixar qualquer ambiente decorado.",""
"A","Kit de Prateleiras",5600082,"6012266","Kit Prateleira Vega ( P )",2.65,"Kit Prateleira Vega ( P )","Inovação para a decoração de diversos ambientes, kit de prateleiras conceituais para você organizar diversos itens na sua casa ou escritório.
","",False,1000,5,True,0,0,142.6,124,0,0,03/01/2017,01/01/2049,True,False,"6012266.jpg","6012266.jpg","","134281","","","","","","7365",0,,767,"",,0,0,,"","kit,prateleira,decoração,desing,conceito,linha,espaço,vega,organização,ambientes,prateleira de madeira.",0,0,"",True,False,78,22,25,"","A","Kit Prateleira Vega ( P )","kit-prateleira-vega-p","","Inovação para a decoração de diversos ambientes, kit de prateleiras conceituais para você organizar diversos itens na sua casa ou escritório.",""
"A","Kit de Prateleiras",5600088,"6012272","Kit Prateleiras Epsilom ( G )",5,"Kit Prateleiras Epsilom ( G )","Tem um lugar aí na sua casa que você está pensando em mudar a decoração mas não tem ideia de por onde começar? Que tal uma prateleira Epsilom para esse cantinho?
Esse kit é lindo e fica perfeito em qualquer ambiente, no quarto, na sala, no escritório e onde mais você quiser.
Solte sua imaginação e decore com os objetos que mais combinam com o seu estilo.
Você vai adorar! 
","",False,1000,5,True,0,0,287.5,250,0,0,03/01/2017,01/01/2049,True,False,"6012272.jpg","6012272.jpg","","134281","","","","","","7250",0,,767,"",,0,0,,"","kits de prateleiras, combo de prateleiras, prateleiras decorativas, prateleiras modernas, prateleiras para decoração, prateleiras de madeira, prateleiras conceituais.",0,0,"",True,False,116,30,25,"","A","Kit Prateleiras Epsilom ( G )","kit-prateleiras-epsilom-g","","Kit Epsilom é lindo e fica perfeito em qualquer ambiente, no quarto, sala e onde mais você quiser. Decore com livros e muito outros objetos.",""
"A","Kit de Prateleiras",5600083,"6012267","Kit Prateleiras Epsilom ( P )",3.32,"Kit Prateleiras Epsilom ( P )","Que tal fugir da mesmice na hora de escolher as prateleiras para decorar os ambientes da sua casa? Pensando em inovação e design trazemos até você esse lindo conjunto de prateleiras Kit Epsilom. 
São duas prateleiras de madeira MDF de 15mm para você você decorar como quiser! Base produzida em aço, alta resistência e durabilidade.
Solte sua imaginação e decore!
","",False,1000,5,True,0,0,188.6,164,0,0,03/01/2017,01/01/2049,True,False,"6012267.jpg","6012267.jpg","","134281","","","","","","7250",0,,767,"",,0,0,,"","conjunto de prateleiras, kit de prateleiras, combo de prateleiras, prateleiras para decoração, prateleiras para organização, prateleiras modernas, prateleiras conceituais.",0,0,"",True,False,78,30,25,"","A","Kit Prateleiras Epsilom ( P )","kit-prateleiras-epsilom-p","","Pensando em inovação e design trazemos até você esse lindo conjunto de prateleiras Kit Epsilom. Decore sua casa ou escritório de um jeito moderno.",""
